CUSTOMER_ID,GENDER,AGE,MOSAIC BANDS,PRE-CAMPAIGN EXPENDITURE,PRE-CAMPAIGN VISITS,RESPONSE TO CAMPAIGN
"Cust_1457","Male",48,"Mos_04",1299,57,"Yes"
"Cust_1458","Male",48,"Mos_01",796,32,"Yes"
"Cust_1459","Male",48,"Mos_01",93,6,"Yes"
"Cust_1460","Male",48,"Mos_01",221,21,"Yes"
"Cust_1461","Male",48,"Mos_02",53,3,"Yes"
"Cust_1462","Male",48,"Mos_03",191,22,"Yes"
"Cust_1463","Male",48,"Mos_02",55,9,"Yes"
"Cust_1464","Male",48,"Mos_10",108,7,"Yes"
"Cust_1465","Male",48,"Mos_10",125,6,"Yes"
"Cust_1466","Male",48,"Mos_10",66,7,"Yes"
"Cust_1467","Male",48,"Mos_04",82,6,"Yes"
"Cust_1468","Male",48,"Mos_01",77,2,"Yes"
"Cust_1469","Male",48,"Mos_06",78,1,"Yes"
"Cust_1470","Male",48,"Mos_02",98,9,"Yes"
"Cust_1471","Male",48,"Mos_03",102,7,"Yes"
"Cust_1472","Male",48,"Mos_08",19,1,"Yes"
"Cust_1473","Male",48,"Mos_03",87,8,"Yes"
"Cust_1474","Male",48,"Mos_01",104,4,"Yes"
"Cust_1475","Male",48,"Mos_10",84,3,"Yes"
"Cust_1476","Male",49,"Mos_03",94,3,"Yes"
"Cust_1477","Male",49,"Mos_02",70,1,"Yes"
"Cust_1478","Male",49,"Mos_01",63,8,"Yes"
"Cust_1479","Male",49,"Mos_03",103,7,"Yes"
"Cust_1480","Male",49,"Mos_07",188,7,"Yes"
"Cust_1481","Male",49,"Mos_06",124,15,"Yes"
"Cust_1482","Male",49,"Mos_03",94,6,"Yes"
"Cust_1483","Male",49,"Mos_01",72,3,"Yes"
"Cust_1484","Male",49,"Mos_01",109,7,"Yes"
"Cust_1485","Male",49,"Mos_01",80,1,"Yes"
"Cust_1486","Male",50,"Mos_01",1128,28,"Yes"
"Cust_1487","Male",50,"Mos_01",59,1,"Yes"
"Cust_1488","Male",50,"Mos_02",689,40,"Yes"
"Cust_1489","Male",50,"Mos_03",390,17,"Yes"
"Cust_1490","Male",50,"Mos_10",78,1,"Yes"
"Cust_1491","Male",50,"Mos_03",71,2,"Yes"
"Cust_1492","Male",50,"Mos_04",60,5,"Yes"
"Cust_1493","Male",50,"Mos_01",96,3,"Yes"
"Cust_1494","Male",50,"Mos_03",64,3,"Yes"
"Cust_1495","Male",50,"Mos_02",57,4,"Yes"
"Cust_1496","Male",50,"Mos_07",98,2,"Yes"
"Cust_1497","Male",51,"Mos_03",124,11,"Yes"
"Cust_1498","Male",51,"Mos_03",141,5,"Yes"
"Cust_1499","Male",51,"Mos_01",91,6,"Yes"
"Cust_1500","Male",51,"Mos_02",55,3,"Yes"
"Cust_1501","Male",51,"Mos_02",99,2,"Yes"
"Cust_1502","Male",51,"Mos_03",58,2,"Yes"
"Cust_1503","Male",51,"Mos_01",48,4,"Yes"
"Cust_1504","Male",51,"Mos_01",65,5,"Yes"
"Cust_1505","Male",51,"Mos_03",90,1,"Yes"
"Cust_1506","Male",51,"Mos_04",121,6,"Yes"
"Cust_1507","Male",51,"Mos_03",96,5,"Yes"
"Cust_1508","Male",51,"Mos_11",87,4,"Yes"
"Cust_1509","Male",51,"Mos_01",65,4,"Yes"
"Cust_1510","Male",51,"Mos_07",65,3,"Yes"
"Cust_1511","Male",51,"Mos_02",83,4,"Yes"
"Cust_1512","Male",52,"Mos_11",142,11,"Yes"
"Cust_1513","Male",52,"Mos_03",240,20,"Yes"
"Cust_1514","Male",52,"Mos_03",508,27,"Yes"
"Cust_1515","Male",52,"Mos_04",106,5,"Yes"
"Cust_1516","Male",52,"Mos_03",31,4,"Yes"
"Cust_1517","Male",52,"Mos_03",93,3,"Yes"
"Cust_1518","Male",52,"Mos_07",90,8,"Yes"
"Cust_1519","Male",52,"Mos_09",52,2,"Yes"
"Cust_1520","Male",52,"Mos_12",92,2,"Yes"
"Cust_1521","Male",52,"Mos_04",83,5,"Yes"
"Cust_1522","Male",52,"Mos_01",75,5,"Yes"
"Cust_1523","Male",52,"Mos_02",51,3,"Yes"
"Cust_1524","Male",52,"Mos_03",60,7,"Yes"
"Cust_1525","Male",52,"Mos_02",68,2,"Yes"
"Cust_1526","Male",52,"Mos_03",76,4,"Yes"
"Cust_1527","Male",52,"Mos_02",203,11,"Yes"
"Cust_1528","Male",52,"Mos_02",97,6,"Yes"
"Cust_1529","Male",52,"Mos_10",55,9,"Yes"
"Cust_1530","Male",53,"Mos_09",169,7,"Yes"
"Cust_1531","Male",53,"Mos_03",491,30,"Yes"
"Cust_1532","Male",53,"Mos_10",169,8,"Yes"
"Cust_1533","Male",53,"Mos_06",60,6,"Yes"
"Cust_1534","Male",53,"Mos_07",66,3,"Yes"
"Cust_1535","Male",53,"Mos_01",116,12,"Yes"
"Cust_1536","Male",53,"Mos_09",79,4,"Yes"
"Cust_1537","Male",53,"Mos_09",81,11,"Yes"
"Cust_1538","Male",53,"Mos_06",76,7,"Yes"
"Cust_1539","Male",54,"Mos_03",912,37,"Yes"
"Cust_1540","Male",54,"Mos_02",198,14,"Yes"
"Cust_1541","Male",54,"Mos_02",364,28,"Yes"
"Cust_1542","Male",54,"Mos_09",74,6,"Yes"
"Cust_1543","Male",54,"Mos_01",468,16,"Yes"
"Cust_1544","Male",54,"Mos_02",80,4,"Yes"
"Cust_1545","Male",54,"Mos_07",94,5,"Yes"
"Cust_1546","Male",54,"Mos_03",83,11,"Yes"
"Cust_1547","Male",54,"Mos_01",71,2,"Yes"
"Cust_1548","Male",54,"Mos_08",64,2,"Yes"
"Cust_1549","Male",54,"Mos_03",36,3,"Yes"
"Cust_1550","Male",54,"Mos_03",18,2,"Yes"
"Cust_1551","Male",55,"Mos_03",215,15,"Yes"
"Cust_1552","Male",55,"Mos_11",419,30,"Yes"
"Cust_1553","Male",55,"Mos_03",81,12,"Yes"
"Cust_1554","Male",55,"Mos_01",95,11,"Yes"
"Cust_1555","Male",55,"Mos_02",64,4,"Yes"
"Cust_1556","Male",55,"Mos_02",97,4,"Yes"
"Cust_1557","Male",55,"Mos_04",65,3,"Yes"
"Cust_1558","Male",46,"Mos_01",93,2,"No"
"Cust_1559","Male",46,"Mos_03",129,9,"No"
"Cust_1560","Male",46,"Mos_07",78,6,"No"
"Cust_1561","Male",46,"Mos_04",57,2,"No"
"Cust_1562","Male",46,"Mos_02",55,4,"No"
"Cust_1563","Male",46,"Mos_10",100,4,"No"
"Cust_1564","Male",46,"Mos_08",65,3,"No"
"Cust_1565","Male",46,"Mos_07",68,2,"No"
"Cust_1566","Male",46,"Mos_07",55,2,"No"
"Cust_1567","Male",46,"Mos_02",86,3,"No"
"Cust_1568","Male",46,"Mos_01",31,2,"No"
"Cust_1569","Male",46,"Mos_01",56,5,"No"
"Cust_1570","Male",46,"Mos_03",22,1,"No"
"Cust_1571","Male",46,"Mos_01",33,1,"No"
"Cust_1572","Male",46,"Mos_03",78,1,"No"
"Cust_1573","Male",46,"Mos_07",75,7,"No"
"Cust_1574","Male",46,"Mos_01",67,2,"No"
"Cust_1575","Male",46,"Mos_01",72,1,"No"
"Cust_1576","Male",46,"Mos_01",55,2,"No"
"Cust_1577","Male",46,"Mos_03",55,3,"No"
"Cust_1578","Male",46,"Mos_02",74,5,"No"
"Cust_1579","Male",47,"Mos_10",120,3,"No"
"Cust_1580","Male",47,"Mos_01",528,14,"No"
"Cust_1581","Male",47,"Mos_01",60,1,"No"
"Cust_1582","Male",47,"Mos_01",70,2,"No"
"Cust_1583","Male",47,"Mos_04",56,1,"No"
"Cust_1584","Male",47,"Mos_05",63,2,"No"
"Cust_1585","Male",47,"Mos_03",57,1,"No"
"Cust_1586","Male",47,"Mos_07",66,4,"No"
"Cust_1587","Male",47,"Mos_01",83,2,"No"
"Cust_1588","Male",47,"Mos_10",125,5,"No"
"Cust_1589","Male",47,"Mos_03",65,4,"No"
"Cust_1590","Male",47,"Mos_05",58,1,"No"
"Cust_1591","Male",47,"Mos_07",40,3,"No"
"Cust_1592","Male",47,"Mos_10",68,1,"No"
"Cust_1593","Male",47,"Mos_07",86,8,"No"
"Cust_1594","Male",47,"Mos_01",101,2,"No"
"Cust_1595","Male",47,"Mos_04",71,1,"No"
"Cust_1596","Male",47,"Mos_09",52,2,"No"
"Cust_1597","Male",47,"Mos_06",90,1,"No"
"Cust_1598","Male",47,"Mos_10",62,2,"No"
"Cust_1599","Male",47,"Mos_08",88,2,"No"
"Cust_1600","Male",47,"Mos_02",74,7,"No"
"Cust_1601","Male",47,"Mos_03",57,1,"No"
"Cust_1602","Male",47,"Mos_07",62,1,"No"
"Cust_1603","Male",47,"Mos_07",78,2,"No"
"Cust_1604","Male",47,"Mos_01",65,1,"No"
"Cust_1605","Male",47,"Mos_01",20,2,"No"
"Cust_1606","Male",47,"Mos_03",78,4,"No"
"Cust_1607","Male",47,"Mos_03",30,1,"No"
"Cust_1608","Male",48,"Mos_02",57,3,"No"
"Cust_1609","Male",48,"Mos_01",52,1,"No"
"Cust_1610","Male",48,"Mos_01",309,20,"No"
"Cust_1611","Male",48,"Mos_08",64,2,"No"
"Cust_1612","Male",48,"Mos_05",76,1,"No"
"Cust_1613","Male",48,"Mos_02",54,4,"No"
"Cust_1614","Male",48,"Mos_06",80,2,"No"
"Cust_1615","Male",48,"Mos_06",75,2,"No"
"Cust_1616","Male",48,"Mos_04",99,2,"No"
"Cust_1617","Male",48,"Mos_02",51,1,"No"
"Cust_1618","Male",48,"Mos_02",90,10,"No"
"Cust_1619","Male",48,"Mos_10",99,5,"No"
"Cust_1620","Male",48,"Mos_07",66,4,"No"
"Cust_1621","Male",48,"Mos_03",53,1,"No"
"Cust_1622","Male",48,"Mos_03",61,3,"No"
"Cust_1623","Male",48,"Mos_06",50,4,"No"
"Cust_1624","Male",48,"Mos_01",72,1,"No"
"Cust_1625","Male",48,"Mos_03",22,3,"No"
"Cust_1626","Male",48,"Mos_10",68,6,"No"
"Cust_1627","Male",48,"Mos_02",19,1,"No"
"Cust_1628","Male",48,"Mos_01",72,5,"No"
"Cust_1629","Male",48,"Mos_03",88,2,"No"
"Cust_1630","Male",48,"Mos_02",65,1,"No"
"Cust_1631","Male",48,"Mos_06",73,2,"No"
"Cust_1632","Male",48,"Mos_03",75,1,"No"
"Cust_1633","Male",48,"Mos_07",59,2,"No"
"Cust_1634","Male",48,"Mos_07",63,1,"No"
"Cust_1635","Male",48,"Mos_01",54,4,"No"
"Cust_1636","Male",48,"Mos_03",74,1,"No"
"Cust_1637","Male",48,"Mos_03",54,3,"No"
"Cust_1638","Male",48,"Mos_03",60,4,"No"
"Cust_1639","Male",48,"Mos_01",54,2,"No"
"Cust_1640","Male",48,"Mos_03",67,2,"No"
"Cust_1641","Male",48,"Mos_01",74,4,"No"
"Cust_1642","Male",48,"Mos_01",62,3,"No"
"Cust_1643","Male",48,"Mos_06",77,7,"No"
"Cust_1644","Male",49,"Mos_01",19,2,"No"
"Cust_1645","Male",49,"Mos_03",68,2,"No"
"Cust_1646","Male",49,"Mos_08",53,3,"No"
"Cust_1647","Male",49,"Mos_01",74,1,"No"
"Cust_1648","Male",49,"Mos_07",60,3,"No"
"Cust_1649","Male",49,"Mos_03",18,1,"No"
"Cust_1650","Male",49,"Mos_01",65,3,"No"
"Cust_1651","Male",49,"Mos_04",120,9,"No"
"Cust_1652","Male",49,"Mos_04",78,2,"No"
"Cust_1653","Male",49,"Mos_03",0,0,"No"
"Cust_1654","Male",49,"Mos_03",52,2,"No"
"Cust_1655","Male",49,"Mos_03",67,2,"No"
"Cust_1656","Male",49,"Mos_01",82,2,"No"
"Cust_1657","Male",49,"Mos_02",30,1,"No"
"Cust_1658","Male",49,"Mos_04",57,1,"No"
"Cust_1659","Male",49,"Mos_10",55,9,"No"
"Cust_1660","Male",49,"Mos_04",111,3,"No"
"Cust_1661","Male",49,"Mos_01",91,3,"No"
"Cust_1662","Male",49,"Mos_02",62,1,"No"
"Cust_1663","Male",50,"Mos_06",376,26,"No"
"Cust_1664","Male",50,"Mos_02",52,1,"No"
"Cust_1665","Male",50,"Mos_03",93,7,"No"
"Cust_1666","Male",50,"Mos_01",13,1,"No"
"Cust_1667","Male",50,"Mos_01",265,5,"No"
"Cust_1668","Male",50,"Mos_01",80,1,"No"
"Cust_1669","Male",50,"Mos_10",55,4,"No"
"Cust_1670","Male",50,"Mos_03",71,1,"No"
"Cust_1671","Male",50,"Mos_04",71,1,"No"
"Cust_1672","Male",50,"Mos_06",54,7,"No"
"Cust_1673","Male",50,"Mos_03",82,1,"No"
"Cust_1674","Male",50,"Mos_04",60,4,"No"
"Cust_1675","Male",50,"Mos_03",79,6,"No"
"Cust_1676","Male",50,"Mos_10",95,2,"No"
"Cust_1677","Male",50,"Mos_04",91,1,"No"
"Cust_1678","Male",50,"Mos_04",61,1,"No"
"Cust_1679","Male",50,"Mos_05",55,6,"No"
"Cust_1680","Male",50,"Mos_07",189,8,"No"
"Cust_1681","Male",50,"Mos_01",90,1,"No"
"Cust_1682","Male",50,"Mos_02",66,2,"No"
"Cust_1683","Male",50,"Mos_02",80,5,"No"
"Cust_1684","Male",50,"Mos_09",70,1,"No"
"Cust_1685","Male",50,"Mos_07",80,3,"No"
"Cust_1686","Male",51,"Mos_03",76,4,"No"
"Cust_1687","Male",51,"Mos_06",65,3,"No"
"Cust_1688","Male",51,"Mos_07",67,5,"No"
"Cust_1689","Male",51,"Mos_03",76,1,"No"
"Cust_1690","Male",51,"Mos_06",0,0,"No"
"Cust_1691","Male",51,"Mos_02",70,2,"No"
"Cust_1692","Male",51,"Mos_01",70,5,"No"
"Cust_1693","Male",51,"Mos_06",78,1,"No"
"Cust_1694","Male",51,"Mos_01",93,2,"No"
"Cust_1695","Male",51,"Mos_03",85,1,"No"
"Cust_1696","Male",51,"Mos_09",56,3,"No"
"Cust_1697","Male",51,"Mos_01",52,1,"No"
"Cust_1698","Male",51,"Mos_02",91,6,"No"
"Cust_1699","Male",51,"Mos_01",65,5,"No"
"Cust_1700","Male",52,"Mos_01",175,7,"No"
"Cust_1701","Male",52,"Mos_07",342,19,"No"
"Cust_1702","Male",52,"Mos_02",50,1,"No"
"Cust_1703","Male",52,"Mos_04",86,2,"No"
"Cust_1704","Male",52,"Mos_08",60,2,"No"
"Cust_1705","Male",52,"Mos_04",60,2,"No"
"Cust_1706","Male",52,"Mos_04",52,3,"No"
"Cust_1707","Male",52,"Mos_03",96,1,"No"
"Cust_1708","Male",52,"Mos_01",92,1,"No"
"Cust_1709","Male",52,"Mos_01",62,2,"No"
"Cust_1710","Male",52,"Mos_03",55,3,"No"
"Cust_1711","Male",52,"Mos_06",63,3,"No"
"Cust_1712","Male",52,"Mos_08",60,1,"No"
"Cust_1713","Male",52,"Mos_04",97,2,"No"
"Cust_1714","Male",52,"Mos_02",94,5,"No"
"Cust_1715","Male",52,"Mos_04",90,1,"No"
"Cust_1716","Male",52,"Mos_03",51,2,"No"
"Cust_1717","Male",52,"Mos_07",78,4,"No"
"Cust_1718","Male",53,"Mos_03",63,1,"No"
"Cust_1719","Male",53,"Mos_03",93,1,"No"
"Cust_1720","Male",53,"Mos_07",75,1,"No"
"Cust_1721","Male",53,"Mos_03",67,1,"No"
"Cust_1722","Male",53,"Mos_03",83,5,"No"
"Cust_1723","Male",53,"Mos_10",74,2,"No"
"Cust_1724","Male",53,"Mos_04",0,0,"No"
"Cust_1725","Male",53,"Mos_04",95,5,"No"
"Cust_1726","Male",53,"Mos_07",97,2,"No"
"Cust_1727","Male",53,"Mos_02",50,1,"No"
"Cust_1728","Male",53,"Mos_03",70,2,"No"
"Cust_1729","Male",53,"Mos_07",56,4,"No"
"Cust_1730","Male",53,"Mos_10",57,8,"No"
"Cust_1731","Male",54,"Mos_01",302,10,"No"
"Cust_1732","Male",54,"Mos_02",60,3,"No"
"Cust_1733","Male",54,"Mos_10",101,6,"No"
"Cust_1734","Male",54,"Mos_02",55,4,"No"
"Cust_1735","Male",54,"Mos_01",80,3,"No"
"Cust_1736","Male",54,"Mos_01",84,3,"No"
"Cust_1737","Male",54,"Mos_03",98,1,"No"
"Cust_1738","Male",54,"Mos_02",64,1,"No"
"Cust_1739","Male",54,"Mos_01",56,2,"No"
"Cust_1740","Male",54,"Mos_03",87,1,"No"
"Cust_1741","Male",54,"Mos_03",63,2,"No"
"Cust_1742","Male",54,"Mos_09",55,1,"No"
"Cust_1743","Male",54,"Mos_02",94,1,"No"
"Cust_1744","Male",54,"Mos_04",52,2,"No"
"Cust_1745","Male",54,"Mos_07",52,6,"No"
"Cust_1746","Male",54,"Mos_03",99,1,"No"
"Cust_1747","Male",54,"Mos_02",61,1,"No"
"Cust_1748","Male",54,"Mos_02",54,5,"No"
"Cust_1749","Male",54,"Mos_07",50,3,"No"
"Cust_1750","Male",54,"Mos_03",69,1,"No"
"Cust_1751","Male",55,"Mos_03",82,3,"No"
"Cust_1752","Male",55,"Mos_02",61,6,"No"
"Cust_1753","Male",55,"Mos_04",98,10,"No"
"Cust_1754","Male",55,"Mos_06",84,1,"No"
"Cust_1755","Male",55,"Mos_08",79,6,"No"
"Cust_1756","Male",55,"Mos_06",99,6,"No"
"Cust_1757","Male",55,"Mos_10",67,3,"No"
"Cust_1758","Male",55,"Mos_02",94,5,"No"
"Cust_1759","Male",55,"Mos_07",82,1,"No"
"Cust_1760","Male",55,"Mos_03",71,3,"No"
"Cust_1761","Female",46,"Mos_07",90,3,"Yes"
"Cust_1762","Female",46,"Mos_10",83,7,"Yes"
"Cust_1763","Female",46,"Mos_02",12,1,"Yes"
"Cust_1764","Female",46,"Mos_11",57,3,"Yes"
"Cust_1765","Female",47,"Mos_04",99,5,"Yes"
"Cust_1766","Female",47,"Mos_01",51,2,"Yes"
"Cust_1767","Female",47,"Mos_09",52,3,"Yes"
"Cust_1768","Female",47,"Mos_01",17,2,"Yes"
"Cust_1769","Female",47,"Mos_03",53,3,"Yes"
"Cust_1770","Female",48,"Mos_02",362,11,"Yes"
"Cust_1771","Female",48,"Mos_04",32,1,"Yes"
"Cust_1772","Female",48,"Mos_01",58,4,"Yes"
"Cust_1773","Female",48,"Mos_06",78,11,"Yes"
"Cust_1774","Female",49,"Mos_10",159,16,"Yes"
"Cust_1775","Female",49,"Mos_01",68,2,"Yes"
"Cust_1776","Female",49,"Mos_07",189,8,"Yes"
"Cust_1777","Female",49,"Mos_02",62,5,"Yes"
"Cust_1778","Female",49,"Mos_02",100,11,"Yes"
"Cust_1779","Female",49,"Mos_02",56,4,"Yes"
"Cust_1780","Female",49,"Mos_01",81,1,"Yes"
"Cust_1781","Female",49,"Mos_04",130,9,"Yes"
"Cust_1782","Female",49,"Mos_02",70,2,"Yes"
"Cust_1783","Female",49,"Mos_01",82,4,"Yes"
"Cust_1784","Female",50,"Mos_01",155,7,"Yes"
"Cust_1785","Female",50,"Mos_03",89,3,"Yes"
"Cust_1786","Female",50,"Mos_01",85,3,"Yes"
"Cust_1787","Female",50,"Mos_02",97,3,"Yes"
"Cust_1788","Female",50,"Mos_01",91,3,"Yes"
"Cust_1789","Female",50,"Mos_03",58,2,"Yes"
"Cust_1790","Female",51,"Mos_04",55,1,"Yes"
"Cust_1791","Female",51,"Mos_01",64,1,"Yes"
"Cust_1792","Female",51,"Mos_11",102,6,"Yes"
"Cust_1793","Female",51,"Mos_01",77,31,"Yes"
"Cust_1794","Female",52,"Mos_03",0,0,"Yes"
"Cust_1795","Female",52,"Mos_07",113,11,"Yes"
"Cust_1796","Female",52,"Mos_01",91,6,"Yes"
"Cust_1797","Female",52,"Mos_02",57,2,"Yes"
"Cust_1798","Female",52,"Mos_11",70,6,"Yes"
"Cust_1799","Female",52,"Mos_03",66,3,"Yes"
"Cust_1800","Female",53,"Mos_07",191,7,"Yes"
"Cust_1801","Female",53,"Mos_03",57,6,"Yes"
"Cust_1802","Female",53,"Mos_03",78,9,"Yes"
"Cust_1803","Female",54,"Mos_02",114,5,"Yes"
"Cust_1804","Female",54,"Mos_02",107,7,"Yes"
"Cust_1805","Female",54,"Mos_09",75,5,"Yes"
"Cust_1806","Female",54,"Mos_01",221,4,"Yes"
"Cust_1807","Female",55,"Mos_03",53,2,"Yes"
"Cust_1808","Female",46,"Mos_10",62,8,"No"
"Cust_1809","Female",46,"Mos_01",94,2,"No"
"Cust_1810","Female",46,"Mos_02",88,1,"No"
"Cust_1811","Female",46,"Mos_01",95,1,"No"
"Cust_1812","Female",46,"Mos_06",64,5,"No"
"Cust_1813","Female",46,"Mos_06",83,2,"No"
"Cust_1814","Female",46,"Mos_07",60,4,"No"
"Cust_1815","Female",46,"Mos_03",99,1,"No"
"Cust_1816","Female",46,"Mos_02",62,1,"No"
"Cust_1817","Female",46,"Mos_07",56,2,"No"
"Cust_1818","Female",46,"Mos_01",88,2,"No"
"Cust_1819","Female",46,"Mos_03",51,1,"No"
"Cust_1820","Female",46,"Mos_07",82,1,"No"
"Cust_1821","Female",47,"Mos_01",94,1,"No"
"Cust_1822","Female",47,"Mos_01",57,8,"No"
"Cust_1823","Female",47,"Mos_11",84,1,"No"
"Cust_1824","Female",47,"Mos_04",75,1,"No"
"Cust_1825","Female",47,"Mos_02",69,1,"No"
"Cust_1826","Female",47,"Mos_07",55,1,"No"
"Cust_1827","Female",47,"Mos_03",57,5,"No"
"Cust_1828","Female",47,"Mos_07",94,1,"No"
"Cust_1829","Female",47,"Mos_03",62,3,"No"
"Cust_1830","Female",47,"Mos_06",95,1,"No"
"Cust_1831","Female",47,"Mos_03",80,5,"No"
"Cust_1832","Female",47,"Mos_01",78,2,"No"
"Cust_1833","Female",47,"Mos_04",95,9,"No"
"Cust_1834","Female",47,"Mos_03",57,1,"No"
"Cust_1835","Female",47,"Mos_02",73,2,"No"
"Cust_1836","Female",47,"Mos_02",61,2,"No"
"Cust_1837","Female",48,"Mos_07",51,3,"No"
"Cust_1838","Female",48,"Mos_03",52,1,"No"
"Cust_1839","Female",48,"Mos_03",85,5,"No"
"Cust_1840","Female",48,"Mos_03",90,1,"No"
"Cust_1841","Female",48,"Mos_03",86,2,"No"
"Cust_1842","Female",48,"Mos_03",68,2,"No"
"Cust_1843","Female",48,"Mos_01",85,3,"No"
"Cust_1844","Female",48,"Mos_02",51,1,"No"
"Cust_1845","Female",48,"Mos_04",47,5,"No"
"Cust_1846","Female",48,"Mos_03",90,1,"No"
"Cust_1847","Female",48,"Mos_09",53,1,"No"
"Cust_1848","Female",48,"Mos_06",74,2,"No"
"Cust_1849","Female",48,"Mos_04",68,1,"No"
"Cust_1850","Female",49,"Mos_02",56,1,"No"
"Cust_1851","Female",49,"Mos_09",69,3,"No"
"Cust_1852","Female",49,"Mos_10",70,1,"No"
"Cust_1853","Female",49,"Mos_04",83,1,"No"
"Cust_1854","Female",49,"Mos_10",60,1,"No"
"Cust_1855","Female",49,"Mos_01",90,1,"No"
"Cust_1856","Female",49,"Mos_07",82,1,"No"
"Cust_1857","Female",49,"Mos_03",60,4,"No"
"Cust_1858","Female",49,"Mos_01",77,2,"No"
"Cust_1859","Female",49,"Mos_01",81,4,"No"
"Cust_1860","Female",49,"Mos_02",85,1,"No"
"Cust_1861","Female",49,"Mos_07",50,3,"No"
"Cust_1862","Female",50,"Mos_03",92,1,"No"
"Cust_1863","Female",50,"Mos_10",74,4,"No"
"Cust_1864","Female",50,"Mos_10",56,2,"No"
"Cust_1865","Female",50,"Mos_04",94,2,"No"
"Cust_1866","Female",50,"Mos_10",63,3,"No"
"Cust_1867","Female",50,"Mos_07",51,2,"No"
"Cust_1868","Female",50,"Mos_01",98,3,"No"
"Cust_1869","Female",50,"Mos_11",46,3,"No"
"Cust_1870","Female",50,"Mos_08",85,3,"No"
"Cust_1871","Female",50,"Mos_02",53,1,"No"
"Cust_1872","Female",50,"Mos_03",82,1,"No"
"Cust_1873","Female",50,"Mos_06",54,1,"No"
"Cust_1874","Female",50,"Mos_02",51,2,"No"
"Cust_1875","Female",50,"Mos_11",82,4,"No"
"Cust_1876","Female",51,"Mos_09",59,3,"No"
"Cust_1877","Female",51,"Mos_04",74,1,"No"
"Cust_1878","Female",51,"Mos_03",286,6,"No"
"Cust_1879","Female",51,"Mos_01",107,5,"No"
"Cust_1880","Female",51,"Mos_01",97,5,"No"
"Cust_1881","Female",51,"Mos_06",53,5,"No"
"Cust_1882","Female",51,"Mos_06",52,3,"No"
"Cust_1883","Female",51,"Mos_03",53,2,"No"
"Cust_1884","Female",51,"Mos_10",64,3,"No"
"Cust_1885","Female",52,"Mos_04",33,5,"No"
"Cust_1886","Female",52,"Mos_06",93,2,"No"
"Cust_1887","Female",52,"Mos_04",93,5,"No"
"Cust_1888","Female",52,"Mos_03",53,1,"No"
"Cust_1889","Female",52,"Mos_10",56,2,"No"
"Cust_1890","Female",52,"Mos_11",93,3,"No"
"Cust_1891","Female",52,"Mos_09",95,1,"No"
"Cust_1892","Female",52,"Mos_01",97,2,"No"
"Cust_1893","Female",52,"Mos_03",63,1,"No"
"Cust_1894","Female",52,"Mos_07",84,2,"No"
"Cust_1895","Female",53,"Mos_02",63,2,"No"
"Cust_1896","Female",53,"Mos_03",40,5,"No"
"Cust_1897","Female",53,"Mos_02",60,1,"No"
"Cust_1898","Female",53,"Mos_02",0,0,"No"
"Cust_1899","Female",53,"Mos_01",71,1,"No"
"Cust_1900","Female",53,"Mos_11",65,1,"No"
"Cust_1901","Female",53,"Mos_04",91,4,"No"
"Cust_1902","Female",54,"Mos_02",66,1,"No"
"Cust_1903","Female",54,"Mos_07",61,1,"No"
"Cust_1904","Female",54,"Mos_01",66,2,"No"
"Cust_1905","Female",54,"Mos_01",58,1,"No"
"Cust_1906","Female",54,"Mos_03",61,2,"No"
"Cust_1907","Female",54,"Mos_01",82,1,"No"
"Cust_1908","Female",55,"Mos_02",0,0,"No"
"Cust_1909","Female",55,"Mos_02",60,1,"No"
"Cust_1910","Female",55,"Mos_02",62,2,"No"
"Cust_1911","Female",55,"Mos_04",51,2,"No"
"Cust_1912","Female",55,"Mos_01",60,1,"No"
"Cust_1913","Female",55,"Mos_01",55,3,"No"
"Cust_1914","Male",56,"Mos_07",119,10,"Yes"
"Cust_1915","Male",56,"Mos_01",61,4,"Yes"
"Cust_1916","Male",56,"Mos_03",73,4,"Yes"
"Cust_1917","Male",56,"Mos_01",85,1,"Yes"
"Cust_1918","Male",56,"Mos_07",65,2,"Yes"
"Cust_1919","Male",56,"Mos_03",68,6,"Yes"
"Cust_1920","Male",56,"Mos_10",63,2,"Yes"
"Cust_1921","Male",56,"Mos_01",72,1,"Yes"
"Cust_1922","Male",56,"Mos_03",101,5,"Yes"
"Cust_1923","Male",56,"Mos_07",90,1,"Yes"
"Cust_1924","Male",56,"Mos_02",68,2,"Yes"
"Cust_1925","Male",56,"Mos_07",266,5,"Yes"
"Cust_1926","Male",57,"Mos_02",75,4,"Yes"
"Cust_1927","Male",57,"Mos_08",86,10,"Yes"
"Cust_1928","Male",57,"Mos_01",86,7,"Yes"
"Cust_1929","Male",57,"Mos_01",74,9,"Yes"
"Cust_1930","Male",57,"Mos_03",72,11,"Yes"
"Cust_1931","Male",57,"Mos_10",98,3,"Yes"
"Cust_1932","Male",57,"Mos_02",93,4,"Yes"
"Cust_1933","Male",57,"Mos_04",79,11,"Yes"
"Cust_1934","Male",57,"Mos_03",80,1,"Yes"
"Cust_1935","Male",57,"Mos_01",63,3,"Yes"
"Cust_1936","Male",57,"Mos_01",94,5,"Yes"
"Cust_1937","Male",57,"Mos_03",145,10,"Yes"
"Cust_1938","Male",58,"Mos_03",97,8,"Yes"
"Cust_1939","Male",58,"Mos_01",66,5,"Yes"
"Cust_1940","Male",58,"Mos_02",154,13,"Yes"
