customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues,churn,retention
K373890,yes,Female,16,CAT 50,1,CAS30,136,15,20,41,5,2,F,F,F,F,0,0,0,0,Churned,F
K373900,yes,Female,27,CAT 50,0,WC95,308,15,46,54,5,3,F,F,F,F,0,0,0,0,Active,T
K373910,yes,Male,41,CAT 50,8,BS110,303,15,45,47,5,2,T,T,T,T,15,24,26,37,Churned,F
K373920,yes,Male,40,CAT 50,0,CAS30,179,15,27,48,5,2,T,T,T,T,6,20,30,39,Churned,F
K373930,yes,Male,36,CAT 50,2,S50,223,15,33,117,5,6,F,F,F,F,0,0,0,0,Active,T
K373940,yes,Male,60,CAT 50,1,S50,299,15,45,116,5,6,T,T,T,F,5,22,30,0,Active,T
K373950,yes,Female,28,CAT 50,2,BS110,178,15,27,65,5,3,T,T,T,F,9,18,32,0,Active,T
K373960,yes,Female,23,CAT 50,2,BS110,326,15,49,44,5,2,T,T,T,F,11,21,30,0,Active,T
K373970,yes,Male,19,CAT 50,5,S50,195,15,29,45,5,2,F,F,F,F,0,0,0,0,Churned,F
K373980,yes,Male,21,CAT 50,2,BS110,322,15,48,30,5,2,F,F,F,T,0,0,0,38,Active,T
K373990,yes,Female,54,CAT 50,1,BS110,133,15,20,65,5,3,F,T,F,T,0,21,0,39,Active,T
K374000,yes,Male,38,CAT 50,1,BS110,223,15,33,38,5,2,T,F,F,F,12,0,0,0,Active,T
K374010,yes,Female,24,CAT 50,2,BS110,226,15,34,90,5,5,T,T,T,T,16,18,34,38,Active,T
K374020,yes,Female,32,CAT 50,0,WC95,283,15,42,110,5,5,T,F,F,F,7,0,0,0,Active,T
K374030,yes,Male,24,CAT 50,2,S50,238,15,36,132,5,7,F,F,F,T,0,0,0,40,Churned,F
K374040,yes,Female,20,CAT 50,2,BS110,249,15,37,49,5,2,T,T,T,T,7,22,27,38,Active,T
K374050,yes,Female,43,CAT 50,1,WC95,185,15,28,65,5,3,F,F,F,F,0,0,0,0,Active,T
K374060,yes,Female,25,CAT 50,2,WC95,106,15,16,28,5,1,F,F,F,T,0,0,0,36,Active,T
K374070,yes,Female,12,CAT 50,1,BS110,215,15,32,107,5,5,T,F,T,T,9,0,27,37,Active,T
K374080,yes,Female,36,CAT 50,1,BS110,377,15,57,21,5,1,F,F,F,F,0,0,0,0,Active,T
K374090,yes,Male,43,CAT 50,0,S50,290,15,44,128,5,6,F,F,F,F,0,0,0,0,Active,T
K374100,yes,Female,21,CAT 50,7,CAS30,225,15,34,44,5,2,F,F,F,F,0,0,0,0,Churned,F
K374110,yes,Female,15,CAT 50,1,WC95,284,15,43,72,5,4,T,F,T,F,9,0,34,0,Active,T
K374120,yes,Female,25,CAT 50,0,BS110,193,15,29,113,5,6,T,T,T,T,15,14,30,39,Active,T
K374130,yes,Male,19,CAT 50,1,BS110,278,15,42,80,5,4,F,F,F,F,0,0,0,0,Churned,F
K374140,yes,Female,26,CAT 50,0,WC95,262,15,39,0,5,0,T,T,T,T,13,18,31,42,Active,T
K374150,yes,Female,22,CAT 50,2,CAS30,265,15,40,31,5,2,T,F,T,T,8,0,34,36,Churned,F
K374160,yes,Male,15,CAT 50,0,BS110,303,15,45,87,5,4,T,T,T,T,12,19,32,39,Active,T
K374170,yes,Male,31,CAT 50,1,S50,241,15,36,161,5,8,T,T,T,T,6,17,29,30,Active,T
K374180,yes,Male,31,CAT 50,2,S50,275,15,41,57,5,3,F,T,F,F,0,16,0,0,Active,T
K374190,yes,Female,24,CAT 50,0,BS110,285,15,43,77,5,4,T,T,T,F,10,18,28,0,Active,T
K374200,yes,Female,18,CAT 50,2,WC95,196,15,29,80,5,4,F,F,F,F,0,0,0,0,Active,T
K374210,yes,Male,32,CAT 50,2,S50,272,15,41,95,5,5,T,T,T,T,10,18,29,42,Active,T
K374220,yes,Male,26,CAT 50,0,CAS30,276,15,41,22,5,1,F,F,T,F,0,0,30,0,Churned,F
K374230,yes,Male,24,CAT 50,2,S50,240,15,36,26,5,1,F,F,F,F,0,0,0,0,Active,T
K374240,yes,Male,20,CAT 50,0,BS110,108,15,16,20,5,1,F,F,F,F,0,0,0,0,Active,T
K374250,yes,Female,19,CAT 50,6,CAS30,284,15,43,0,5,0,T,T,F,T,9,19,0,38,Churned,F
K374260,yes,Male,43,CAT 50,8,BS110,202,15,30,76,5,4,T,T,T,T,6,21,28,38,Active,T
K374270,yes,Female,25,CAT 50,6,BS110,108,15,16,20,5,1,T,F,T,T,8,0,31,42,Active,T
K374280,yes,Male,17,CAT 50,1,S50,241,15,36,0,5,0,F,F,F,F,0,0,0,0,Active,T
K374290,yes,Female,45,CAT 50,2,WC95,108,15,16,20,5,1,F,F,F,F,0,0,0,0,Active,T
K374300,yes,Female,18,CAT 50,2,WC95,106,15,16,28,5,1,T,T,T,T,8,18,32,39,Active,T
K374310,yes,Female,48,CAT 50,0,WC95,235,15,35,60,5,3,F,F,F,F,0,0,0,0,Active,T
K374320,yes,Female,25,CAT 50,1,WC95,360,15,54,29,5,1,T,T,T,T,8,20,32,38,Active,T
K374330,yes,Male,13,CAT 50,0,S50,242,15,36,61,5,3,F,T,T,F,0,21,31,0,Churned,F
K374340,yes,Female,32,CAT 50,2,CAS30,242,15,36,87,5,4,T,F,F,F,7,0,0,0,Churned,F
K374350,yes,Female,38,CAT 50,0,WC95,238,15,36,83,5,4,T,F,T,T,9,0,29,38,Active,T
K374360,yes,Male,48,CAT 50,0,S50,137,15,21,15,5,1,F,F,F,F,0,0,0,0,Active,T
K374370,yes,Female,28,CAT 50,2,CAS30,193,15,29,51,5,3,F,F,T,T,0,0,31,39,Churned,F
K374380,yes,Male,30,CAT 50,7,S50,199,15,30,0,5,0,T,T,T,T,10,18,34,43,Active,T
K374390,yes,Female,48,CAT 50,1,CAS30,276,15,41,101,5,5,T,T,T,F,8,18,25,0,Churned,F
K374400,yes,Male,26,CAT 50,8,CAS30,355,15,53,0,5,0,F,F,F,F,0,0,0,0,Churned,F
K374410,yes,Female,34,CAT 50,3,WC95,120,15,18,34,5,2,T,F,F,F,10,0,0,0,Active,T
K374420,yes,Male,25,CAT 50,1,S50,181,15,27,82,5,4,F,T,T,T,0,18,30,40,Active,T
K374430,yes,Female,22,CAT 50,6,BS110,140,15,21,63,5,3,F,F,F,F,0,0,0,0,Active,T
K374440,yes,Male,18,CAT 50,2,BS110,257,15,39,121,5,6,F,F,F,F,0,0,0,0,Active,T
K374450,yes,Male,32,CAT 50,9,S50,197,15,30,72,5,4,T,T,T,F,5,17,33,0,Active,T
K374460,yes,Female,64,CAT 50,3,BS110,192,15,29,99,5,5,F,F,F,F,0,0,0,0,Active,T
K374470,yes,Male,22,CAT 50,11,CAS30,265,15,40,146,5,7,F,F,F,F,0,0,0,0,Churned,F
K374480,yes,Male,23,CAT 50,2,S50,183,15,27,24,5,1,F,F,T,F,0,0,29,0,Active,T
K374490,yes,Female,47,CAT 50,2,CAS30,290,15,44,46,5,2,F,F,F,F,0,0,0,0,Churned,F
K374500,yes,Male,15,CAT 50,2,CAS30,278,15,42,48,5,2,F,T,F,T,0,21,0,38,Churned,F
K374510,yes,Female,18,CAT 50,11,WC95,349,15,52,44,5,2,F,F,F,F,0,0,0,0,Active,T
K374520,yes,Female,40,CAT 50,0,WC95,247,15,37,100,5,5,F,F,F,F,0,0,0,0,Active,T
K374530,yes,Female,21,CAT 50,2,CAS30,254,15,38,70,5,3,T,T,T,T,10,19,30,45,Churned,F
K374540,yes,Male,32,CAT 50,0,S50,312,15,47,91,5,5,F,F,T,F,0,0,25,0,Active,T
K374550,yes,Female,45,CAT 50,0,WC95,202,15,30,110,5,6,F,F,F,F,0,0,0,0,Active,T
K374560,yes,Male,19,CAT 50,2,BS110,216,15,32,26,5,1,T,T,F,T,12,22,0,37,Active,T
K374570,yes,Female,23,CAT 50,9,BS110,317,15,48,54,5,3,T,T,T,F,9,24,33,0,Active,T
K374580,yes,Female,34,CAT 50,0,CAS30,176,15,26,44,5,2,F,F,F,F,0,0,0,0,Churned,F
K374590,yes,Female,30,CAT 50,1,WC95,229,15,34,119,5,6,T,T,T,T,6,14,28,44,Active,T
K374600,yes,Female,22,CAT 50,2,BS110,179,15,27,70,5,3,F,F,F,F,0,0,0,0,Active,T
K374610,yes,Male,31,CAT 50,4,BS110,283,15,42,73,5,4,F,F,T,F,0,0,27,0,Active,T
K374620,yes,Female,43,CAT 50,2,WC95,107,15,16,17,5,1,T,T,T,T,6,18,29,37,Active,T
K374630,yes,Male,40,CAT 50,1,BS110,242,15,36,68,5,3,F,F,F,T,0,0,0,44,Churned,F
K374640,yes,Male,30,CAT 50,0,S50,277,15,41,109,5,5,F,F,F,F,0,0,0,0,Active,T
K374650,yes,Male,15,CAT 50,1,S50,241,15,36,137,5,7,F,F,F,F,0,0,0,0,Active,T
K374660,yes,Female,29,CAT 50,1,WC95,325,15,49,31,5,2,F,F,F,F,0,0,0,0,Active,T
K374670,yes,Male,28,CAT 50,0,CAS30,202,15,30,121,5,6,T,T,T,T,12,20,32,41,Churned,F
K374680,yes,Female,20,CAT 50,0,CAS30,199,15,30,66,5,3,T,F,T,T,14,0,27,37,Churned,F
K374690,yes,Female,43,CAT 50,1,WC95,163,15,24,0,5,0,F,F,F,F,0,0,0,0,Active,T
K374700,yes,Male,20,CAT 50,6,CAS30,293,15,44,86,5,4,F,T,F,T,0,20,0,38,Churned,F
K374710,yes,Male,32,CAT 50,0,S50,265,15,40,67,5,3,F,T,T,T,0,17,33,39,Active,T
K374720,yes,Male,23,CAT 50,2,BS110,214,15,32,65,5,3,T,F,F,F,10,0,0,0,Active,T
K374730,yes,Female,23,CAT 50,2,WC95,249,15,37,83,5,4,F,F,F,F,0,0,0,0,Active,T
K374740,yes,Male,23,CAT 50,0,S50,196,15,29,61,5,3,F,T,T,T,0,18,28,39,Churned,F
K374750,yes,Male,29,CAT 50,1,CAS30,266,15,40,124,5,6,F,F,F,F,0,0,0,0,Churned,F
K374760,yes,Female,21,CAT 50,2,CAS30,255,15,38,0,5,0,F,F,F,F,0,0,0,0,Churned,F
K374770,yes,Female,49,CAT 50,6,BS110,110,15,17,25,5,1,F,F,F,F,0,0,0,0,Active,T
K374780,yes,Male,33,CAT 50,0,CAS30,205,15,31,83,5,4,F,F,F,F,0,0,0,0,Churned,F
K374790,yes,Female,12,CAT 50,0,WC95,327,15,49,57,5,3,F,T,F,T,0,17,0,38,Active,T
K374800,yes,Female,45,CAT 50,0,BS110,251,15,38,51,5,3,F,T,T,T,0,19,30,36,Active,T
K374810,yes,Male,29,CAT 50,2,S50,265,15,40,60,5,3,F,F,F,F,0,0,0,0,Active,T
K374820,yes,Female,15,CAT 50,9,BS110,323,15,48,21,5,1,F,F,F,F,0,0,0,0,Active,T
K374830,yes,Female,36,CAT 50,2,BS110,322,15,48,72,5,4,F,F,T,F,0,0,33,0,Active,T
K374840,yes,Male,48,CAT 50,11,CAS30,224,15,34,85,5,4,F,F,F,F,0,0,0,0,Churned,F
K374850,yes,Male,24,CAT 50,5,CAS30,332,15,50,69,5,3,F,F,F,F,0,0,0,0,Churned,F
K374860,yes,Male,28,CAT 50,10,S50,218,15,33,50,5,3,F,F,F,F,0,0,0,0,Active,T
K374870,yes,Male,20,CAT 50,2,CAS30,249,15,37,108,5,5,T,F,T,F,12,0,30,0,Churned,F
K374880,yes,Female,26,CAT 50,2,WC95,181,15,27,107,5,5,F,F,F,F,0,0,0,0,Active,T
K374890,yes,Male,26,CAT 50,4,CAS30,236,15,35,112,5,6,T,T,T,F,13,20,28,0,Active,T
K374900,yes,Male,27,CAT 50,6,S50,247,15,37,136,5,7,T,T,T,F,11,18,28,0,Active,T
K374910,yes,Male,25,CAT 50,7,S50,259,15,39,101,5,5,F,F,F,F,0,0,0,0,Active,T
K374920,yes,Female,17,CAT 50,2,CAS30,260,15,39,80,5,4,F,F,F,F,0,0,0,0,Churned,F
K374930,yes,Female,47,CAT 50,1,WC95,324,15,49,43,5,2,F,F,F,F,0,0,0,0,Active,T
K374940,yes,Male,55,CAT 50,0,CAS30,170,15,26,104,5,5,F,F,F,F,0,0,0,0,Churned,F
K374950,yes,Female,31,CAT 50,2,CAS30,284,15,43,89,5,4,F,F,F,F,0,0,0,0,Active,T
K374960,yes,Male,57,CAT 50,0,S50,246,15,37,118,5,6,T,F,F,T,9,0,0,35,Active,T
K374970,yes,Female,24,CAT 50,2,CAS30,266,15,40,70,5,3,F,F,F,F,0,0,0,0,Churned,F
K374980,yes,Male,30,CAT 50,1,CAS30,228,15,34,43,5,2,F,F,F,F,0,0,0,0,Churned,F
K374990,yes,Female,18,CAT 50,0,CAS30,238,15,36,0,5,0,F,F,T,F,0,0,28,0,Churned,F
K375000,yes,Female,17,CAT 50,3,CAS30,159,15,24,36,5,2,F,F,F,F,0,0,0,0,Churned,F
K375010,yes,Female,36,CAT 50,2,WC95,196,15,29,55,5,3,F,F,F,F,0,0,0,0,Active,T
K375020,yes,Male,45,CAT 50,0,BS110,239,15,36,91,5,5,T,T,T,T,6,21,28,38,Active,T
K375030,yes,Female,29,CAT 50,9,WC95,298,15,45,0,5,0,F,F,F,F,0,0,0,0,Active,T
K375040,yes,Male,12,CAT 50,2,CAS30,280,15,42,22,5,1,T,T,F,T,11,21,0,40,Churned,F
K375050,yes,Female,24,CAT 50,2,CAS30,244,15,37,59,5,3,T,F,F,F,11,0,0,0,Churned,F
K375060,yes,Female,19,CAT 50,1,WC95,190,15,29,20,5,1,T,T,T,T,11,17,24,42,Active,T
K375070,yes,Female,45,CAT 50,1,WC95,212,15,32,45,5,2,T,F,F,F,12,0,0,0,Active,T
K375080,yes,Male,21,CAT 50,0,BS110,142,15,21,28,5,1,F,F,F,F,0,0,0,0,Active,T
K375090,yes,Male,61,CAT 50,2,S50,228,15,34,150,5,7,T,T,T,T,11,19,29,44,Active,T
K375100,yes,Male,22,CAT 50,1,CAS30,164,15,25,91,5,5,F,F,F,F,0,0,0,0,Churned,F
K375110,yes,Male,22,CAT 50,0,CAS30,234,15,35,144,5,7,T,F,T,F,11,0,30,0,Churned,F
K375120,yes,Male,28,CAT 50,1,BS110,269,15,40,47,5,2,F,F,F,F,0,0,0,0,Active,T
K375130,yes,Female,21,CAT 50,0,WC95,271,15,41,26,5,1,F,F,F,F,0,0,0,0,Churned,F
K375140,yes,Male,14,CAT 50,0,CAS30,212,15,32,121,5,6,F,F,F,F,0,0,0,0,Churned,F
K375150,yes,Male,35,CAT 50,0,BS110,159,15,24,53,5,3,T,T,F,T,17,14,0,37,Active,T
K375160,yes,Male,47,CAT 50,11,S50,314,15,47,24,5,1,T,T,T,T,13,22,31,38,Active,T
K375170,yes,Female,22,CAT 50,0,WC95,256,15,38,49,5,2,F,T,F,F,0,17,0,0,Active,T
K375180,yes,Male,47,CAT 50,2,S50,337,15,51,33,5,2,F,F,F,F,0,0,0,0,Active,T
K375190,yes,Female,15,CAT 50,0,CAS30,145,15,22,33,5,2,T,T,T,T,10,20,27,40,Churned,F
K375200,yes,Male,47,CAT 50,3,CAS30,95,15,14,38,5,2,F,F,F,F,0,0,0,0,Churned,F
K375210,yes,Male,17,CAT 50,8,BS110,95,15,14,38,5,2,F,F,F,F,0,0,0,0,Active,T
K375220,yes,Female,13,CAT 50,1,CAS30,259,15,39,60,5,3,F,F,F,F,0,0,0,0,Churned,F
K375230,yes,Male,28,CAT 50,0,S50,278,15,42,67,5,3,F,T,T,F,0,21,31,0,Active,T
K375240,yes,Female,18,CAT 50,10,WC95,235,15,35,152,5,8,F,F,F,F,0,0,0,0,Active,T
K375250,yes,Male,43,CAT 50,0,CAS30,313,15,47,77,5,4,F,F,T,F,0,0,25,0,Churned,F
K375260,yes,Male,18,CAT 50,11,BS110,247,15,37,120,5,6,F,F,T,F,0,0,30,0,Active,T
K375270,yes,Female,28,CAT 50,6,BS110,272,15,41,80,5,4,T,F,T,T,10,0,26,39,Active,T
K375280,yes,Female,43,CAT 50,1,CAS30,206,15,31,79,5,4,F,F,F,F,0,0,0,0,Churned,F
K375290,yes,Male,25,CAT 50,1,BS110,274,15,41,110,5,5,F,F,F,F,0,0,0,0,Active,T
K375300,yes,Male,36,CAT 50,0,BS110,213,15,32,62,5,3,T,F,F,F,9,0,0,0,Active,T
K375310,yes,Female,28,CAT 50,1,WC95,217,15,33,78,5,4,F,F,F,F,0,0,0,0,Active,T
K375320,yes,Female,26,CAT 50,1,WC95,264,15,40,62,5,3,F,F,F,F,0,0,0,0,Churned,F
K375330,yes,Female,37,CAT 50,1,CAS30,158,15,24,67,5,3,F,F,F,F,0,0,0,0,Churned,F
K375340,yes,Male,18,CAT 50,1,S50,256,15,38,49,5,2,F,F,F,F,0,0,0,0,Active,T
K375350,yes,Male,25,CAT 50,0,BS110,281,15,42,47,5,2,F,F,T,F,0,0,28,0,Churned,F
K375360,yes,Female,31,CAT 50,2,WC95,249,15,37,107,5,5,T,F,T,T,8,0,34,38,Active,T
K375370,yes,Female,30,CAT 50,1,CAS30,203,15,30,9,5,0,T,F,F,F,11,0,0,0,Churned,F
K375380,yes,Female,29,CAT 50,1,CAS30,168,15,25,77,5,4,F,F,F,F,0,0,0,0,Churned,F
K375390,yes,Male,45,CAT 50,9,BS110,277,15,42,101,5,5,T,T,T,F,5,19,28,0,Active,T
K375400,yes,Female,28,CAT 50,0,WC95,356,15,53,0,5,0,F,T,T,T,0,21,28,39,Churned,F
K375410,yes,Female,17,CAT 50,6,CAS30,289,15,43,48,5,2,T,F,T,F,10,0,30,0,Churned,F
K375420,yes,Female,47,CAT 50,1,CAS30,175,15,26,58,5,3,F,F,F,F,0,0,0,0,Churned,F
K375430,yes,Female,35,CAT 50,2,WC95,251,15,38,56,5,3,T,T,T,T,5,18,30,42,Active,T
K375440,yes,Female,29,CAT 50,10,BS110,269,15,40,127,5,6,F,F,F,F,0,0,0,0,Active,T
K375450,yes,Female,30,CAT 50,2,WC95,291,15,44,41,5,2,T,F,F,F,13,0,0,0,Active,T
K375460,yes,Male,28,CAT 50,2,S50,272,15,41,173,5,9,F,F,F,F,0,0,0,0,Active,T
K375470,yes,Female,21,CAT 50,1,BS110,284,15,43,87,5,4,F,F,F,F,0,0,0,0,Active,T
K375480,yes,Male,34,CAT 50,1,BS110,346,15,52,0,5,0,F,F,F,F,0,0,0,0,Active,T
K375490,yes,Female,28,CAT 50,1,BS110,256,15,38,105,5,5,F,F,F,F,0,0,0,0,Active,T
K375500,yes,Male,60,CAT 50,1,CAS30,238,15,36,76,5,4,T,T,T,T,9,14,37,42,Churned,F
K375510,yes,Male,20,CAT 50,0,S50,172,15,26,40,5,2,T,T,F,T,10,26,0,40,Active,T
K375520,yes,Female,30,CAT 50,0,CAS30,298,15,45,137,5,7,F,F,F,F,0,0,0,0,Churned,F
K375530,yes,Male,54,CAT 50,0,S50,230,15,35,97,5,5,F,F,F,F,0,0,0,0,Churned,F
K375540,yes,Male,23,CAT 50,1,CAS30,221,15,33,53,5,3,F,F,F,F,0,0,0,0,Churned,F
K375550,yes,Female,13,CAT 50,7,CAS30,245,15,37,0,5,0,F,F,F,F,0,0,0,0,Churned,F
K375560,yes,Female,40,CAT 50,2,WC95,152,15,23,4,5,0,F,F,F,F,0,0,0,0,Active,T
K375570,yes,Female,25,CAT 50,1,BS110,274,15,41,89,5,4,T,T,T,T,9,19,32,38,Active,T
K375580,yes,Male,30,CAT 50,1,S50,210,15,32,26,5,1,F,F,F,F,0,0,0,0,Active,T
K375590,yes,Female,21,CAT 50,11,BS110,293,15,44,113,5,6,F,F,F,F,0,0,0,0,Active,T
K375600,yes,Female,53,CAT 50,2,WC95,216,15,32,50,5,2,F,F,F,F,0,0,0,0,Active,T
K375610,yes,Female,39,CAT 50,0,WC95,346,15,52,31,5,2,T,F,F,F,13,0,0,0,Active,T
K375620,yes,Male,59,CAT 50,0,CAS30,197,15,30,83,5,4,F,F,F,F,0,0,0,0,Churned,F
K375630,yes,Male,25,CAT 50,1,S50,299,15,45,42,5,2,F,F,F,F,0,0,0,0,Active,T
K375640,yes,Male,37,CAT 50,6,BS110,250,15,37,84,5,4,T,T,T,T,6,19,29,43,Active,T
K375650,yes,Female,27,CAT 50,1,CAS30,250,15,38,176,5,9,F,F,F,F,0,0,0,0,Churned,F
K375660,yes,Female,24,CAT 50,8,WC95,250,15,38,26,5,1,T,T,T,T,6,26,26,34,Active,T
K375670,yes,Female,36,CAT 50,2,CAS30,254,15,38,138,5,7,F,F,F,F,0,0,0,0,Active,T
K375680,yes,Female,44,CAT 50,1,BS110,240,15,36,28,5,1,F,F,F,F,0,0,0,0,Active,T
K375690,yes,Female,22,CAT 50,1,WC95,150,15,23,46,5,2,F,F,F,F,0,0,0,0,Active,T
K375700,yes,Female,13,CAT 50,8,WC95,202,15,30,126,5,6,T,T,T,T,11,19,27,37,Active,T
K375710,yes,Male,30,CAT 50,0,S50,197,15,30,98,5,5,F,F,F,F,0,0,0,0,Active,T
K375720,yes,Female,24,CAT 50,1,WC95,202,15,30,75,5,4,F,T,T,T,0,16,28,40,Active,T
K375730,yes,Female,,CAT 50,1,CAS30,275,15,41,53,5,3,F,F,T,T,0,0,29,39,Churned,F
K375740,yes,Male,53,CAT 50,0,S50,349,15,52,0,5,0,T,T,T,T,10,19,31,38,Active,T
K375750,yes,Male,19,CAT 50,9,S50,296,15,44,30,5,2,T,T,T,T,5,22,29,36,Active,T
K375760,yes,Male,24,CAT 50,0,S50,200,15,30,65,5,3,F,F,F,F,0,0,0,0,Active,T
K375770,yes,Female,53,CAT 50,2,CAS30,328,15,49,29,5,1,T,T,T,F,9,17,32,0,Churned,F
K375780,yes,Male,22,CAT 50,0,BS110,232,15,35,52,5,3,F,F,F,F,0,0,0,0,Active,T
K375790,yes,Male,17,CAT 50,1,BS110,257,15,39,91,5,5,F,F,F,F,0,0,0,0,Active,T
K375800,yes,Female,20,CAT 50,0,CAS30,142,15,21,50,5,2,F,F,F,F,0,0,0,0,Churned,F
K375810,yes,Male,59,CAT 50,7,CAS30,272,15,41,106,5,5,T,T,T,T,8,19,29,39,Churned,F
K375820,yes,Male,36,CAT 50,0,CAS30,303,15,45,80,5,4,F,F,F,F,0,0,0,0,Churned,F
K375830,yes,Male,51,CAT 50,1,BS110,251,15,38,93,5,5,F,F,F,F,0,0,0,0,Active,T
K375840,yes,Male,41,CAT 50,2,S50,287,15,43,122,5,6,T,T,T,T,6,18,29,36,Active,T
K375850,yes,Male,43,CAT 50,0,CAS30,202,15,30,48,5,2,F,F,F,F,0,0,0,0,Churned,F
K375860,yes,Female,14,CAT 50,0,WC95,232,15,35,65,5,3,T,F,T,T,8,0,30,43,Active,T
K375870,yes,Female,15,CAT 50,1,WC95,280,15,42,121,5,6,T,T,F,T,8,20,0,39,Churned,F
K375880,yes,Female,38,CAT 50,6,CAS30,166,15,25,45,5,2,F,F,F,F,0,0,0,0,Churned,F
K375890,yes,Male,13,CAT 50,0,BS110,283,15,42,80,5,4,T,T,T,T,13,21,30,38,Active,T
K375900,yes,Male,30,CAT 50,0,S50,249,15,37,118,5,6,T,T,T,T,11,21,30,37,Active,T
K375910,yes,Male,31,CAT 50,9,S50,225,15,34,113,5,6,F,F,F,F,0,0,0,0,Active,T
K375920,yes,Male,19,CAT 50,1,CAS30,346,15,52,39,5,2,F,F,F,F,0,0,0,0,Churned,F
K375930,yes,Female,46,CAT 50,1,BS110,334,15,50,32,5,2,F,F,F,F,0,0,0,0,Active,T
K375940,yes,Male,34,CAT 50,1,CAS30,251,15,38,70,5,4,T,T,F,T,10,13,0,38,Churned,F
K375950,yes,Male,25,CAT 50,2,S50,236,15,35,32,5,2,T,T,T,T,11,19,28,39,Active,T
K375960,yes,Female,30,CAT 50,3,WC95,286,15,43,89,5,4,F,F,F,F,0,0,0,0,Active,T
K375970,yes,Female,19,CAT 50,0,WC95,146,15,22,33,5,2,F,F,F,F,0,0,0,0,Active,T
K375980,yes,Female,30,CAT 50,11,BS110,313,15,47,37,5,2,T,F,F,T,12,0,0,39,Active,T
K375990,yes,Male,22,CAT 50,4,S50,193,15,29,56,5,3,T,F,T,T,5,0,31,38,Active,T
K376000,yes,Male,23,CAT 50,0,S50,334,15,50,51,5,3,F,F,F,F,0,0,0,0,Active,T
K376010,yes,Male,20,CAT 50,6,CAS30,244,15,37,149,5,7,T,F,F,F,7,0,0,0,Churned,F
K376020,yes,Female,42,CAT 50,1,WC95,282,15,42,135,5,7,F,F,F,F,0,0,0,0,Active,T
K376030,yes,Female,12,CAT 50,0,BS110,181,15,27,87,5,4,F,F,F,F,0,0,0,0,Active,T
K376040,yes,Male,17,CAT 50,0,CAS30,247,15,37,84,5,4,F,F,F,F,0,0,0,0,Churned,F
K376050,yes,Female,31,CAT 50,0,WC95,298,15,45,76,5,4,F,F,F,F,0,0,0,0,Active,T
K376060,yes,Female,48,CAT 50,2,WC95,254,15,38,45,5,2,F,T,F,F,0,22,0,0,Active,T
K376070,yes,Male,37,CAT 50,0,S50,277,15,42,51,5,3,F,T,F,F,0,19,0,0,Active,T
K376080,yes,Male,21,CAT 50,1,S50,272,15,41,50,5,2,F,F,F,T,0,0,0,42,Active,T
K376090,yes,Male,19,CAT 50,0,BS110,264,15,40,68,5,3,F,F,F,F,0,0,0,0,Active,T
K376100,yes,Female,44,CAT 50,2,BS110,154,15,23,65,5,3,F,F,F,F,0,0,0,0,Active,T
K376110,yes,Female,17,CAT 50,7,CAS30,293,15,44,125,5,6,F,F,F,F,0,0,0,0,Active,T
K376120,yes,Female,14,CAT 50,1,WC95,351,15,53,32,5,2,T,T,T,T,9,22,30,42,Active,T
K376130,yes,Male,23,CAT 50,2,BS110,230,15,34,4,5,0,F,F,F,F,0,0,0,0,Active,T
K376140,yes,Male,28,CAT 50,2,BS110,257,15,39,74,5,4,F,F,F,F,0,0,0,0,Active,T
K376150,yes,Female,28,CAT 50,7,BS110,267,15,40,99,5,5,F,F,F,F,0,0,0,0,Active,T
K376160,yes,Female,40,CAT 50,1,WC95,315,15,47,59,5,3,T,T,F,T,11,19,0,42,Active,T
K376170,yes,Male,31,CAT 50,2,BS110,268,15,40,75,5,4,F,F,F,F,0,0,0,0,Active,T
K376180,yes,Male,12,CAT 50,2,S50,241,15,36,56,5,3,T,T,T,T,14,22,31,39,Active,T
K376190,yes,Female,44,CAT 50,1,CAS30,221,15,33,135,5,7,F,F,F,T,0,0,0,39,Active,T
K376200,yes,Female,30,CAT 50,0,BS110,280,15,42,29,5,1,T,F,F,T,13,0,0,39,Active,T
K376210,yes,Male,27,CAT 50,2,S50,309,15,46,81,5,4,F,F,F,F,0,0,0,0,Active,T
K376220,yes,Male,22,CAT 50,0,CAS30,228,15,34,23,5,1,T,T,T,F,8,20,27,0,Churned,F
K376230,yes,Male,21,CAT 50,2,S50,202,15,30,97,5,5,F,F,F,F,0,0,0,0,Active,T
K376240,yes,Female,33,CAT 50,1,BS110,322,15,48,71,5,4,F,F,F,F,0,0,0,0,Churned,F
K376250,yes,Male,36,CAT 50,7,CAS30,112,15,17,11,5,1,F,F,F,F,0,0,0,0,Churned,F
K376260,yes,Female,38,CAT 50,0,CAS30,349,15,52,62,5,3,F,F,F,F,0,0,0,0,Active,T
K376270,yes,Male,17,CAT 50,1,BS110,221,15,33,95,5,5,F,T,F,F,0,19,0,0,Active,T
K376280,yes,Male,25,CAT 50,11,S50,242,15,36,53,5,3,T,T,T,T,8,18,33,40,Active,T
K376290,yes,Female,24,CAT 50,1,WC95,214,15,32,21,5,1,T,T,T,F,7,18,31,0,Active,T
