CUSTOMER_ID,AGE,INCOME,PAID_BACK_LOAN
customer_84309,55,67,T
customer_84310,51,2,T
customer_84311,46,67,T
customer_84313,4,83,T
customer_84318,70,20,F
customer_84322,9,39,T
customer_84327,54,88,T
customer_84328,88,76,T
customer_84331,98,55,T
customer_84332,90,53,T
customer_84335,40,34,T
customer_84336,79,71,T
customer_84340,65,81,T
customer_84343,11,8,T
customer_84344,34,61,T
customer_84347,21,51,T
customer_84350,35,40,T
customer_84355,5,1,T
customer_84357,27,69,T
customer_84361,56,40,T
customer_84365,56,15,T
customer_84368,8,76,T
customer_84369,75,26,F
customer_84371,23,50,T
customer_84377,63,4,T
customer_84380,99,10,T
customer_84381,89,59,T
customer_84384,56,96,T
customer_84385,15,56,T
customer_84388,15,85,T
customer_84389,47,66,T
customer_84391,3,3,T
customer_84393,69,89,T
customer_84394,94,67,T
customer_84396,59,76,T
customer_84399,39,52,T
customer_84400,21,83,T
customer_84404,56,100,T
customer_84405,63,77,T
customer_84407,44,64,T
customer_84410,39,54,T
customer_84415,7,65,T
customer_84417,4,73,T
customer_84419,64,82,T
customer_84420,38,8,T
customer_84422,14,94,T
customer_84423,39,90,T
customer_84424,94,90,T
customer_84428,5,17,T
customer_84429,98,72,T
customer_84432,34,56,T
customer_84434,44,32,T
customer_84435,49,19,T
customer_84436,31,78,T
customer_84437,11,47,T
customer_84439,87,86,T
customer_84444,49,1,T
customer_84446,59,1,T
customer_84447,88,63,T
customer_84449,82,60,T
customer_84452,10,89,T
customer_84453,35,14,F
customer_84455,30,65,T
customer_84459,99,57,T
customer_84461,14,10,T
customer_84462,41,77,T
customer_84465,15,67,T
customer_84470,99,80,T
customer_84471,78,70,T
customer_84472,98,46,T
customer_84473,31,92,T
customer_84476,60,7,T
customer_84477,39,3,T
customer_84485,78,82,T
customer_84488,92,50,T
customer_84492,47,21,T
customer_84494,44,3,T
customer_84495,16,99,T
customer_84499,12,99,T
customer_84500,7,71,T
customer_84501,46,20,T
customer_84502,95,65,T
customer_84504,57,15,T
customer_84505,4,70,T
customer_84508,63,95,T
customer_84509,16,79,T
customer_84511,30,93,T
customer_84513,61,9,T
customer_84518,51,65,T
customer_84522,44,97,T
customer_84528,9,79,T
customer_84530,95,61,T
customer_84532,59,74,T
customer_84533,65,62,T
customer_84536,37,50,T
customer_84537,6,84,T
customer_84538,100,11,T
customer_84540,26,92,T
customer_84541,9,78,T
customer_84548,82,58,T
customer_84549,28,98,T
customer_84553,2,95,T
customer_84554,41,82,T
customer_84556,45,96,T
customer_84560,23,22,F
customer_84561,14,47,T
customer_84562,9,72,T
customer_84563,26,62,T
customer_84565,93,34,T
customer_84570,52,15,T
customer_84571,25,54,T
customer_84578,20,68,T
customer_84582,47,6,T
customer_84583,3,68,T
customer_84586,83,80,T
customer_84587,49,94,T
customer_84589,16,57,T
customer_84593,73,90,T
customer_84595,52,22,T
customer_84597,34,61,T
customer_84599,58,78,T
customer_84602,62,62,T
customer_84607,37,90,T
customer_84609,48,97,T
customer_84615,46,86,T
customer_84618,4,52,T
customer_84620,8,89,T
customer_84626,10,86,T
customer_84629,13,39,T
customer_84630,8,69,T
customer_84632,51,76,T
customer_84634,50,64,T
customer_84635,40,83,T
customer_84637,36,74,T
customer_84639,37,52,T
customer_84640,6,39,T
customer_84641,37,88,T
customer_84644,11,40,T
customer_84645,60,90,T
customer_84650,19,57,T
customer_84656,96,17,T
customer_84659,90,92,T
customer_84661,60,52,T
customer_84665,21,62,T
customer_84668,23,94,T
customer_84670,58,81,T
customer_84673,19,77,T
customer_84674,1,6,T
customer_84680,34,50,T
customer_84682,21,65,T
customer_84683,39,77,T
customer_84688,30,83,T
customer_84689,48,30,T
customer_84693,17,87,T
customer_84694,60,11,T
customer_84695,13,96,T
customer_84696,75,1,T
customer_84699,23,7,T
customer_84701,93,11,T
customer_84703,40,41,T
customer_84706,46,10,T
customer_84707,40,83,T
customer_84709,9,40,T
customer_84714,64,69,T
customer_84717,7,41,T
customer_84718,1,27,T
customer_84721,76,95,T
customer_84724,66,69,T
customer_84725,39,81,T
customer_84727,64,80,T
customer_84728,99,65,T
customer_84729,49,9,T
customer_84730,19,46,T
customer_84733,93,5,T
customer_84734,4,11,T
customer_84736,94,18,T
customer_84737,70,88,T
customer_84738,9,77,T
customer_84742,22,96,T
customer_84743,38,70,T
customer_84745,77,77,T
customer_84754,41,77,T
customer_84756,23,44,T
customer_84765,38,58,T
customer_84766,25,86,T
customer_84767,11,61,T
customer_84772,7,39,T
customer_84774,88,90,T
customer_84784,32,49,T
customer_84785,10,69,T
customer_84787,95,4,T
customer_84789,26,92,T
customer_84791,8,83,T
customer_84793,18,75,T
customer_84798,11,93,T
customer_84800,39,71,T
customer_84803,14,40,T
customer_84804,28,94,T
customer_84805,58,67,T
customer_84814,46,27,T
customer_84816,23,69,T
customer_84817,49,42,F
customer_84820,77,77,T
customer_84822,88,66,T
customer_84824,44,25,T
customer_84826,3,12,T
customer_84828,83,89,T
customer_84837,78,52,T
customer_84843,32,96,T
customer_84846,79,81,T
customer_84850,56,95,T
customer_84855,32,5,T
customer_84861,1,57,T
customer_84862,23,45,T
customer_84863,45,86,T
customer_84864,92,71,T
customer_84868,98,88,T
customer_84869,95,8,T
customer_84873,86,100,T
customer_84877,64,52,T
customer_84881,42,4,T
customer_84882,58,90,T
customer_84883,84,75,T
customer_84884,24,49,T
customer_84887,75,64,T
customer_84892,12,70,T
customer_84893,18,57,T
customer_84898,44,9,T
customer_84899,44,66,T
customer_84900,84,96,T
customer_84903,47,39,T
customer_84905,61,63,T
customer_84906,41,67,T
customer_84908,68,81,T
customer_84911,35,10,T
customer_84913,48,85,T
customer_84915,9,50,T
customer_84916,78,79,T
customer_84917,14,83,T
customer_84922,94,3,T
customer_84923,3,78,T
customer_84924,5,75,T
customer_84925,37,47,T
customer_84926,91,71,T
customer_84929,73,18,F
customer_84932,66,61,T
customer_84937,89,57,T
customer_84940,25,56,T
customer_84943,56,82,T
customer_84947,46,25,T
customer_84949,51,47,F
customer_84951,54,5,T
customer_84952,71,47,T
customer_84953,62,53,T
customer_84955,78,87,T
customer_84956,85,77,T
customer_84957,17,88,T
customer_84960,11,80,T
customer_84962,29,75,T
customer_84963,13,80,T
customer_84966,13,1,T
customer_84968,56,67,T
customer_84969,6,5,T
customer_84971,53,31,T
customer_84973,12,73,T
customer_84974,60,73,T
customer_84981,18,81,T
customer_84984,9,61,T
customer_84986,59,89,T
customer_84987,75,77,T
customer_84990,56,4,T
customer_84996,41,96,T
customer_84997,2,68,T
customer_84998,2,40,T
customer_84999,41,43,T
customer_85003,84,75,T
customer_85007,6,47,T
customer_85008,36,96,T
customer_85018,24,91,T
customer_85019,27,3,T
customer_85021,61,57,T
customer_85022,62,8,T
customer_85026,75,63,T
customer_85028,95,54,T
customer_85032,11,45,T
customer_85033,7,18,T
customer_85035,50,99,T
customer_85037,17,1,T
customer_85038,79,56,T
customer_85039,63,61,T
customer_85042,66,87,T
customer_85043,14,2,T
customer_85045,15,75,T
customer_85046,93,92,T
customer_85051,11,15,F
customer_85054,21,3,T
customer_85055,18,48,T
customer_85056,55,80,T
customer_85058,19,75,T
customer_85059,70,68,T
customer_85062,50,13,T
customer_85067,79,97,T
customer_85069,55,93,T
customer_85070,84,76,T
customer_85071,4,27,T
customer_85077,73,74,T
customer_85080,33,67,T
customer_85081,52,32,T
customer_85083,18,90,T
customer_85084,86,11,F
customer_85085,25,93,T
customer_85087,82,55,T
customer_85089,80,92,T
customer_85092,56,15,T
customer_85093,17,70,T
customer_85094,6,75,T
customer_85099,51,83,T
customer_85103,80,2,T
customer_85105,93,98,T
customer_85110,31,52,T
customer_85111,2,67,T
customer_85112,10,55,T
customer_85113,6,24,T
customer_85116,31,86,T
customer_85119,46,18,T
customer_85124,74,78,T
customer_85131,51,61,T
customer_85132,24,44,T
customer_85133,78,73,T
customer_85138,95,99,T
customer_85139,50,20,T
customer_85140,76,58,T
customer_85141,77,67,T
customer_85142,46,17,T
customer_85144,40,61,T
customer_85147,37,72,T
customer_85151,16,77,T
customer_85152,35,58,T
customer_85153,36,11,T
customer_85155,31,93,T
customer_85160,9,29,F
customer_85165,91,96,T
customer_85166,3,51,T
customer_85167,1,86,T
customer_85171,20,8,T
customer_85172,43,45,F
customer_85175,29,73,T
customer_85177,18,81,T
customer_85182,9,73,T
customer_85183,38,82,T
customer_85185,32,98,T
customer_85188,71,41,F
customer_85189,98,12,T
customer_85191,89,99,T
customer_85192,41,82,T
customer_85193,21,87,T
customer_85199,51,90,T
customer_85202,52,11,T
customer_85208,92,57,T
customer_85210,18,64,T
customer_85211,28,3,T
customer_85213,62,57,T
customer_85215,75,63,T
customer_85218,100,35,T
customer_85220,6,45,T
customer_85223,7,77,T
customer_85224,85,7,T
customer_85229,93,44,T
customer_85231,43,20,T
customer_85232,98,58,T
customer_85233,12,51,T
customer_85236,92,57,T
customer_85239,80,61,T
customer_85241,46,88,T
customer_85242,63,7,T
customer_85246,48,36,T
customer_85248,89,67,T
customer_85249,67,57,T
customer_85250,97,21,T
customer_85252,9,34,T
customer_85253,9,52,T
customer_85254,10,91,T
customer_85258,86,62,T
customer_85261,54,24,T
customer_85264,18,85,T
customer_85267,6,14,T
customer_85273,34,77,T
customer_85275,40,78,T
customer_85277,91,8,T
customer_85281,34,80,T
customer_85283,5,96,T
customer_85287,28,51,T
customer_85288,30,68,T
customer_85295,86,84,T
customer_85296,22,61,T
customer_85298,40,65,T
customer_85299,25,84,T
customer_85302,38,71,T
customer_85310,83,45,T
customer_85311,25,6,T
customer_85313,18,70,T
customer_85314,69,98,T
customer_85316,23,62,T
customer_85317,41,94,T
customer_85319,15,79,T
customer_85322,55,40,T
customer_85324,91,98,T
customer_85325,95,75,T
customer_85331,19,42,T
customer_85334,53,78,T
customer_85335,31,89,T
customer_85337,77,72,T
customer_85338,13,3,T
customer_85339,56,38,T
customer_85340,68,65,T
customer_85342,46,13,T
customer_85343,18,73,T
customer_85345,48,26,T
customer_85347,81,89,T
customer_85349,35,53,T
customer_85353,56,89,T
customer_85354,33,44,T
customer_85357,55,67,T
customer_85362,35,85,T
customer_85364,61,52,T
customer_85365,100,19,T
customer_85368,11,67,T
customer_85370,81,73,T
customer_85373,100,89,T
customer_85374,39,9,T
customer_85375,46,33,T
customer_85377,54,77,T
customer_85379,92,71,T
customer_85381,66,50,T
customer_85382,55,60,T
customer_85387,55,33,T
customer_85389,4,97,T
customer_85391,72,84,T
customer_85392,8,44,T
customer_85395,88,61,T
customer_85396,96,54,T
customer_85402,12,71,T
customer_85403,41,78,T
customer_85410,78,62,T
customer_85415,55,7,T
customer_85420,42,85,T
customer_85421,14,66,T
customer_85423,68,89,T
customer_85428,36,87,T
customer_85454,59,2,T
customer_85455,66,51,T
customer_85461,12,38,T
customer_85464,56,40,T
customer_85467,22,7,T
customer_85468,38,81,T
customer_85471,63,2,T
customer_85474,91,76,T
customer_85476,33,62,T
customer_85481,54,23,T
customer_85482,46,37,T
customer_85486,15,92,T
customer_85489,28,79,T
customer_85496,23,87,T
customer_85498,70,70,T
customer_85505,44,79,T
customer_85508,84,76,T
customer_85510,6,7,T
customer_85513,90,56,T
customer_85514,38,55,T
customer_85515,80,94,T
customer_85516,86,59,T
customer_85517,84,44,T
customer_85520,60,54,T
customer_85522,10,94,T
customer_85523,20,51,T
customer_85524,75,62,T
customer_85525,87,94,T
customer_85527,56,56,F
customer_85530,6,94,T
customer_85531,40,4,T
customer_85533,14,3,T
customer_85534,8,18,T
customer_85536,62,82,T
customer_85537,12,75,T
customer_85538,93,77,T
customer_85539,8,100,T
customer_85545,35,92,T
customer_85546,57,41,T
customer_85547,92,49,T
customer_85550,50,4,T
customer_85551,20,79,T
customer_85552,5,3,T
customer_85553,12,99,T
customer_85561,7,25,T
customer_85564,47,48,F
customer_85567,59,95,T
customer_85568,2,53,T
customer_85570,79,62,T
customer_85573,31,95,T
customer_85574,23,64,T
customer_85575,96,74,T
customer_85579,31,8,T
customer_85584,7,98,T
customer_85586,71,58,T
customer_85588,20,13,F
customer_85590,24,98,T
customer_85591,96,70,T
customer_85597,10,83,T
customer_85598,73,88,T
customer_85603,62,75,T
customer_85604,17,41,T
customer_85608,99,60,T
customer_85609,77,95,T
customer_85613,20,46,T
customer_85614,50,74,T
customer_85615,12,17,F
customer_85616,36,39,T
customer_85622,39,90,T
customer_85625,7,71,T
customer_85626,29,80,T
customer_85629,37,7,T
customer_85634,54,65,T
customer_85635,73,97,T
customer_85638,92,47,T
customer_85644,35,75,T
customer_85645,94,1,T
customer_85647,21,74,T
customer_85650,8,39,T
customer_85652,36,39,T
customer_85657,68,60,T
customer_85658,1,63,T
customer_85660,69,46,T
customer_85661,14,58,T
customer_85662,91,78,T
customer_85663,88,63,T
customer_85665,12,70,T
customer_85666,55,73,T
customer_85674,29,37,F
customer_85677,21,63,T
customer_85683,99,79,T
customer_85684,33,96,T
customer_85686,94,76,T
customer_85688,28,63,T
customer_85696,56,6,T
customer_85697,69,95,T
customer_85700,54,5,T
customer_85701,65,66,T
customer_85703,95,37,T
customer_85707,19,52,T
customer_85709,94,40,T
customer_85710,5,2,T
customer_85713,65,54,T
customer_85719,90,42,T
customer_85722,40,39,T
customer_85723,21,100,T
customer_85726,53,33,T
customer_85727,94,76,T
customer_85729,44,99,T
customer_85730,66,69,T
customer_85736,43,25,T
customer_85738,89,85,T
customer_85739,58,94,T
customer_85747,77,92,T
customer_85752,40,42,T
customer_85753,23,50,T
customer_85755,1,20,T
customer_85760,56,12,T
customer_85762,73,4,T
customer_85763,99,29,T
customer_85766,99,54,T
customer_85768,17,94,T
customer_85770,15,60,T
customer_85774,78,57,T
customer_85776,2,11,T
customer_85778,83,83,T
customer_85779,59,63,T
customer_85782,70,59,T
customer_85783,3,43,T
customer_85785,17,70,T
customer_85788,68,6,T
customer_85791,29,52,T
customer_85792,57,62,T
customer_85793,13,35,F
customer_85796,89,88,T
customer_85798,25,92,T
customer_85800,91,9,T
customer_85804,50,12,T
customer_85805,46,73,T
customer_85811,79,91,T
customer_85815,25,97,T
customer_85820,88,49,T
customer_85826,85,86,T
customer_85827,53,25,T
customer_85829,49,32,T
customer_85833,55,8,T
customer_85835,97,94,T
customer_85836,74,37,F
customer_85837,95,40,T
customer_85838,55,86,T
customer_85845,88,69,T
customer_85847,10,4,T
customer_85849,64,53,T
customer_85850,26,7,T
customer_85856,37,66,T
customer_85857,27,57,T
customer_85858,47,28,T
customer_85864,4,16,T
customer_85865,87,66,T
customer_85868,91,8,T
customer_85870,33,76,T
customer_85875,98,77,T
customer_85877,67,69,T
customer_85878,10,87,T
customer_85883,2,38,T
customer_85884,29,70,T
customer_85887,40,37,T
customer_85888,70,77,T
customer_85892,29,73,T
customer_85895,44,27,T
customer_85896,43,84,T
customer_85899,99,72,T
customer_85901,76,74,T
customer_85903,6,24,T
customer_85904,8,67,T
customer_85907,5,99,T
customer_85908,93,8,T
customer_85912,59,70,T
customer_85914,94,14,T
customer_85915,6,18,T
customer_85918,72,87,T
customer_85920,51,65,T
customer_85924,30,48,T
customer_85927,62,83,T
customer_85929,36,2,T
customer_85935,88,91,T
customer_85938,5,43,T
customer_85940,2,78,T
customer_85944,11,48,T
customer_85946,85,45,T
customer_85950,99,24,T
customer_85956,20,81,T
customer_85957,27,92,T
customer_85958,47,87,T
customer_85962,96,84,T
customer_85964,52,94,T
customer_85967,92,11,T
customer_85969,88,85,T
customer_85971,42,96,T
customer_85976,84,44,T
customer_85978,59,44,T
customer_85979,95,28,T
customer_85988,10,100,T
customer_85991,40,97,T
customer_85993,89,77,T
customer_86002,8,61,T
customer_86004,14,68,T
customer_86006,21,66,T
customer_86009,45,16,T
customer_86010,78,55,T
customer_86012,48,57,F
customer_86014,52,88,T
customer_86016,66,3,T
customer_86021,33,77,T
customer_86022,55,17,T
customer_86023,4,31,T
customer_86025,12,12,T
customer_86027,48,77,T
customer_86028,6,86,T
customer_86031,10,92,T
customer_86032,4,44,T
customer_86035,29,92,T
customer_86036,84,63,T
customer_86037,39,10,T
customer_86045,39,37,T
customer_86046,61,68,T
customer_86047,63,9,T
customer_86048,31,58,T
customer_86054,26,72,T
customer_86055,15,69,T
customer_86058,4,17,T
customer_86060,95,58,T
customer_86063,100,2,T
customer_86065,49,36,T
customer_86066,53,37,T
customer_86067,31,5,T
customer_86069,64,62,T
customer_86071,29,46,T
customer_86073,48,67,T
customer_86074,47,67,T
customer_86075,41,59,T
customer_86077,14,10,T
customer_86080,48,98,T
customer_86082,99,74,T
customer_86083,49,13,T
customer_86084,32,42,T
customer_86090,94,25,F
customer_86091,99,11,T
customer_86092,84,64,T
customer_86093,47,78,T
customer_86097,100,98,T
customer_86104,57,92,T
customer_86105,85,93,T
customer_86107,68,3,T
customer_86115,43,5,T
customer_86116,10,4,T
customer_86121,1,89,T
customer_86122,55,28,T
customer_86123,7,45,T
customer_86127,92,39,T
customer_86128,46,83,T
customer_86129,21,66,T
customer_86131,88,57,T
customer_86133,98,26,T
customer_86134,18,3,T
customer_86138,81,93,T
customer_86140,32,5,T
customer_86141,4,67,T
customer_86143,48,37,T
customer_86150,12,86,T
customer_86152,60,66,T
customer_86153,16,35,F
customer_86157,50,10,T
customer_86160,34,44,T
customer_86165,94,5,T
customer_86172,6,1,T
customer_86174,9,100,T
customer_86175,39,56,T
customer_86178,65,63,T
customer_86183,42,73,T
customer_86188,9,57,T
customer_86189,11,78,T
customer_86193,35,4,T
customer_86194,54,68,T
customer_86195,57,75,T
customer_86200,63,73,T
customer_86205,51,11,T
customer_86212,50,89,T
customer_86213,29,65,T
customer_86218,70,60,T
customer_86219,31,3,T
customer_86220,78,93,T
customer_86221,50,25,T
customer_86228,70,45,T
customer_86229,39,69,T
customer_86232,85,74,T
customer_86234,1,54,T
customer_86236,37,99,T
customer_86237,64,28,F
customer_86239,61,74,T
customer_86241,8,98,T
customer_86242,96,15,T
customer_86244,60,97,T
customer_86246,73,77,T
customer_86247,18,5,T
customer_86248,12,91,T
customer_86252,12,11,T
customer_86253,89,78,T
customer_86255,28,89,T
customer_86257,92,79,T
customer_86258,20,88,T
customer_86264,27,69,T
customer_86267,8,15,T
customer_86271,65,68,T
customer_86274,25,72,T
customer_86285,10,82,T
customer_86287,47,15,T
customer_86290,52,39,T
customer_86296,17,5,T
customer_86297,8,91,T
customer_86302,74,62,T
customer_86307,40,70,T
customer_86309,92,62,T
customer_86310,95,5,T
customer_86311,71,67,T
customer_86314,17,51,T
customer_86318,14,39,T
customer_86320,46,89,T
customer_86321,43,78,T
customer_86326,65,6,T
customer_86328,39,91,T
customer_86329,1,79,T
customer_86330,81,75,T
customer_86333,10,14,T
customer_86340,9,99,T
customer_86343,18,47,T
customer_86346,77,60,T
customer_86347,13,73,T
customer_86348,2,52,T
customer_86350,12,43,T
customer_86353,39,93,T
customer_86356,46,25,T
customer_86357,45,84,T
customer_86360,70,87,T
customer_86361,19,69,T
customer_86362,56,42,T
customer_86364,69,93,T
customer_86366,42,6,T
customer_86367,40,12,T
customer_86369,82,4,T
customer_86370,53,62,T
customer_86372,21,81,T
customer_86375,48,8,T
customer_86376,5,66,T
customer_86378,82,4,T
customer_86380,68,77,T
customer_86381,39,4,T
customer_86382,40,51,T
customer_86384,15,67,T
customer_86394,9,36,T
customer_86395,53,92,T
customer_86400,5,54,T
customer_86402,90,70,T
customer_86405,97,63,T
customer_86406,48,38,T
customer_86409,99,6,T
customer_86413,44,19,T
customer_86416,40,13,T
customer_86417,97,3,T
customer_86422,57,63,T
customer_86437,73,83,T
customer_86440,7,75,T
customer_86443,42,84,T
customer_86447,68,82,T
customer_86449,81,46,T
customer_86450,12,54,T
customer_86452,12,77,T
customer_86456,74,91,T
customer_86457,8,85,T
customer_86460,89,64,T
customer_86463,99,7,T
customer_86465,93,9,T
customer_86466,68,49,T
customer_86471,65,26,F
customer_86472,92,81,T
customer_86474,1,47,T
customer_86475,65,1,T
customer_86479,90,52,T
customer_86482,17,87,T
customer_86483,39,94,T
customer_86484,92,59,T
customer_86485,73,33,F
customer_86486,14,99,T
customer_86491,32,64,T
customer_86495,5,73,T
customer_86496,62,73,T
customer_86500,11,54,T
customer_86501,33,7,T
customer_86506,55,33,T
customer_86510,1,63,T
customer_86511,44,34,T
customer_86519,44,90,T
customer_86520,72,88,T
customer_86525,55,99,T
customer_86527,98,55,T
customer_86528,77,64,T
customer_86534,75,60,T
customer_86535,78,77,T
customer_86538,3,60,T
customer_86541,100,10,T
customer_86542,63,93,T
customer_86545,76,86,T
customer_86546,1,76,T
customer_86548,28,92,T
customer_86552,3,26,T
customer_86553,91,69,T
customer_86562,97,96,T
customer_86570,70,74,T
customer_86581,87,91,T
customer_86585,41,94,T
customer_86586,39,8,T
customer_86588,68,71,T
customer_86590,65,80,T
customer_86591,73,46,T
customer_86600,17,1,T
customer_86602,63,91,T
customer_86606,58,56,T
customer_86612,8,48,T
customer_86613,71,16,F
customer_86615,93,64,T
customer_86616,38,69,T
customer_86617,72,94,T
customer_86619,96,83,T
customer_86624,83,79,T
customer_86625,6,26,T
customer_86627,53,16,T
customer_86631,50,20,T
customer_86633,73,87,T
customer_86638,47,5,T
customer_86639,21,65,T
customer_86644,36,86,T
customer_86647,48,30,T
customer_86648,89,91,T
customer_86651,32,9,T
customer_86652,15,99,T
customer_86653,71,51,T
customer_86655,65,92,T
customer_86657,81,66,T
customer_86663,20,18,F
customer_86665,2,2,T
customer_86667,50,99,T
customer_86668,23,48,T
customer_86672,10,58,T
customer_86673,18,52,T
customer_86675,23,66,T
customer_86677,27,85,T
customer_86679,14,45,T
customer_86683,35,64,T
customer_86686,43,82,T
customer_86687,78,70,T
customer_86689,82,52,T
customer_86690,35,60,T
customer_86691,23,2,T
customer_86693,2,47,T
customer_86694,78,84,T
customer_86696,46,86,T
customer_86703,10,5,T
customer_86706,73,95,T
customer_86710,76,4,T
customer_86713,16,41,T
customer_86719,94,16,T
customer_86720,38,40,T
customer_86725,48,11,T
customer_86726,1,39,T
customer_86727,22,53,T
customer_86730,15,62,T
customer_86731,39,90,T
customer_86734,95,65,T
customer_86736,86,11,F
customer_86737,13,98,T
customer_86739,31,85,T
customer_86740,94,50,T
customer_86741,87,56,T
customer_86743,47,8,T
customer_86744,93,3,T
customer_86745,72,87,T
customer_86748,14,10,T
customer_86749,5,26,T
customer_86751,9,59,T
customer_86753,79,74,T
customer_86755,78,82,T
customer_86757,35,81,T
customer_86761,7,57,T
customer_86763,9,13,T
customer_86766,48,13,T
customer_86772,39,55,T
customer_86774,96,89,T
customer_86780,10,89,T
customer_86782,12,5,T
customer_86783,63,71,T
customer_86786,93,40,T
customer_86792,72,45,T
customer_86795,39,76,T
customer_86796,10,42,T
customer_86798,8,36,T
customer_86800,62,99,T
customer_86803,99,11,T
customer_86808,93,50,T
customer_86809,58,67,T
customer_86812,98,58,T
customer_86814,76,48,T
customer_86815,16,63,T
customer_86819,25,88,T
customer_86821,1,26,T
customer_86822,81,94,T
customer_86823,67,47,T
customer_86825,35,4,T
customer_86827,20,100,T
customer_86828,50,14,T
customer_86830,77,38,F
customer_86834,29,97,T
customer_86839,54,31,T
customer_86846,35,78,T
customer_86847,32,88,T
customer_86849,54,29,T
customer_86854,54,63,T
customer_86856,100,17,T
customer_86857,98,99,T
customer_86858,45,26,T
customer_86859,81,4,T
customer_86860,22,71,T
customer_86865,98,39,T
customer_86872,42,3,T
customer_86873,49,14,T
customer_86877,8,76,T
customer_86878,12,37,T
customer_86884,46,11,T
customer_86887,40,56,T
customer_86889,71,57,T
customer_86892,58,13,T
customer_86895,45,63,T
customer_86896,69,55,T
customer_86900,19,97,T
customer_86901,84,100,T
customer_86903,23,73,T
customer_86905,59,93,T
customer_86907,28,2,T
customer_86910,58,78,T
customer_86911,66,96,T
customer_86913,50,68,T
customer_86914,78,82,T
customer_86916,99,17,T
customer_86918,4,17,T
customer_86919,43,79,T
customer_86923,10,7,T
customer_86924,83,46,T
customer_86925,88,84,T
customer_86927,3,13,T
customer_86930,18,65,T
customer_86931,97,50,T
customer_86933,95,78,T
customer_86934,46,35,T
customer_86936,95,51,T
customer_86937,5,43,T
customer_86939,92,42,T
customer_86940,19,61,T
customer_86941,78,72,T
customer_86944,1,71,T
customer_86947,98,9,T
customer_86950,23,77,T
customer_86951,5,35,T
customer_86952,100,69,T
customer_86953,60,1,T
customer_86957,8,58,T
customer_86959,84,88,T
customer_86960,47,88,T
customer_86963,95,61,T
customer_86964,59,69,T
customer_86965,56,92,T
customer_86968,60,81,T
customer_86969,72,100,T
customer_86971,75,87,T
customer_86972,27,74,T
customer_86973,17,50,T
customer_86977,87,58,T
customer_86978,4,60,T
customer_86988,4,99,T
customer_87000,1,85,T
customer_87001,77,51,T
customer_87005,85,39,F
customer_87007,72,54,T
customer_87008,15,64,T
customer_87013,66,60,T
customer_87014,30,52,T
customer_87015,8,61,T
customer_87016,42,89,T
customer_87019,4,11,T
customer_87020,17,9,T
customer_87021,88,68,T
customer_87024,41,90,T
customer_87026,71,2,T
customer_87027,83,100,T
customer_87031,61,3,T
customer_87033,23,97,T
customer_87034,41,9,T
customer_87036,45,36,T
customer_87039,95,15,T
customer_87040,76,89,T
customer_87042,45,62,T
customer_87044,94,65,T
customer_87049,63,39,F
customer_87054,48,22,T
customer_87064,52,62,T
customer_87065,34,53,T
customer_87066,7,23,T
customer_87068,38,94,T
customer_87069,49,13,T
customer_87075,40,96,T
customer_87079,62,69,T
customer_87080,33,51,T
customer_87086,51,90,T
customer_87087,80,99,T
customer_87089,53,88,T
customer_87090,11,78,T
customer_87098,10,77,T
customer_87102,53,13,T
customer_87103,38,46,T
customer_87108,38,67,T
customer_87109,10,78,T
customer_87111,32,56,T
customer_87114,43,61,T
customer_87120,11,13,T
customer_87123,44,74,T
customer_87125,4,99,T
customer_87127,40,35,T
customer_87135,35,72,T
customer_87137,17,97,T
customer_87139,94,55,T
customer_87147,11,88,T
customer_87148,5,22,T
customer_87160,60,93,T
customer_87164,94,85,T
customer_87170,58,96,T
customer_87176,39,57,T
customer_87179,90,94,T
customer_87181,70,4,T
customer_87182,91,63,T
customer_87184,26,64,T
customer_87186,43,89,T
customer_87189,99,32,T
customer_87190,43,93,T
customer_87192,94,63,T
customer_87198,48,77,T
customer_87199,73,71,T
customer_87200,19,6,T
customer_87206,32,45,T
customer_87207,45,93,T
customer_87213,71,72,T
customer_87214,2,9,T
customer_87215,18,68,T
customer_87216,34,6,T
customer_87217,63,4,T
customer_87219,30,79,T
customer_87220,92,54,T
customer_87225,57,63,T
customer_87226,18,52,T
customer_87228,57,83,T
customer_87229,41,98,T
customer_87231,15,80,T
customer_87232,29,81,T
customer_87234,10,16,T
customer_87236,28,6,T
customer_87237,48,73,T
customer_87238,34,82,T
customer_87239,100,31,T
customer_87241,68,53,T
customer_87242,52,68,T
customer_87244,78,95,T
customer_87246,24,79,T
customer_87247,59,76,T
customer_87249,47,68,T
customer_87250,44,98,T
customer_87253,36,40,T
customer_87254,38,66,T
customer_87255,78,95,T
customer_87256,33,95,T
customer_87257,54,19,T
customer_87258,56,80,T
customer_87259,63,16,F
customer_87262,67,32,F
customer_87267,43,84,T
customer_87269,13,50,T
customer_87270,66,75,T
customer_87272,31,94,T
customer_87274,89,66,T
customer_87277,17,83,T
customer_87283,92,63,T
customer_87285,15,8,T
customer_87290,93,72,T
customer_87291,30,59,T
customer_87292,52,15,T
customer_87293,96,21,T
customer_87300,46,15,T
customer_87302,12,79,T
customer_87307,95,95,T
customer_87308,9,77,T
customer_87311,35,100,T
customer_87314,90,57,T
customer_87318,94,47,T
customer_87322,15,91,T
customer_87325,99,16,T
customer_87327,11,89,T
customer_87329,15,8,T
customer_87332,69,98,T
